12
8
23
59
12
17
16
12
12
14
15
10
11
11
11
9
10
13
11
10
12
15
11
10
11
12
10
9
9
10
10
9
9
10
9
12
9
9
9
10
10
10
11
10
10
9
15
9
8
10
9
9
8
9
9
10
10
11
8
8
13
10
9
13
10
9
10
11
10
9
9
9
8
9
10
10
10
10
11
10
11
11
9
8
10
9
9
9
10
11
10
13
19
23
24
62
34
75
151
62
25
27
11
22
12
27
29
27
25
26
10
12
12
10
10
10
9
31
31
11
14
24
29
19
14
34
35
15
12
29
29
31
10
56
13
39
37
66
14
13
22
36
16
16
29
33
